date,state,fips,Cases Key,Cases Value,day,days_elapsed,yr,week,week_year,month_lbl,month,floor_month,state_name
2020-07-14,KY,21,COVID tracking positive tests,20223,14,130,2020,28,2020-07-12,Jul,7,2020-07-01,Kentucky
2020-07-14,LA,22,NYT cases,82150,14,129,2020,28,2020-07-12,Jul,7,2020-07-01,Louisiana
2020-07-14,LA,22,COVID tracking positive tests,82042,14,129,2020,28,2020-07-12,Jul,7,2020-07-01,Louisiana
2020-07-14,MA,25,NYT cases,112130,14,124,2020,28,2020-07-12,Jul,7,2020-07-01,Massachusetts
2020-07-14,MA,25,COVID tracking positive tests,112130,14,124,2020,28,2020-07-12,Jul,7,2020-07-01,Massachusetts
2020-07-14,MD,24,NYT cases,74836,14,131,2020,28,2020-07-12,Jul,7,2020-07-01,Maryland
2020-07-14,MD,24,COVID tracking positive tests,74260,14,131,2020,28,2020-07-12,Jul,7,2020-07-01,Maryland
2020-07-14,ME,23,NYT cases,3566,14,129,2020,28,2020-07-12,Jul,7,2020-07-01,Maine
2020-07-14,ME,23,COVID tracking positive tests,3566,14,129,2020,28,2020-07-12,Jul,7,2020-07-01,Maine
2020-07-14,MI,26,NYT cases,78045,14,135,2020,28,2020-07-12,Jul,7,2020-07-01,Michigan
2020-07-14,MI,26,COVID tracking positive tests,77864,14,135,2020,28,2020-07-12,Jul,7,2020-07-01,Michigan
2020-07-14,MN,27,NYT cases,43208,14,130,2020,28,2020-07-12,Jul,7,2020-07-01,Minnesota
2020-07-14,MN,27,COVID tracking positive tests,43170,14,130,2020,28,2020-07-12,Jul,7,2020-07-01,Minnesota
2020-07-14,MO,29,NYT cases,30817,14,129,2020,28,2020-07-12,Jul,7,2020-07-01,Missouri
2020-07-14,MO,29,COVID tracking positive tests,28826,14,129,2020,28,2020-07-12,Jul,7,2020-07-01,Missouri
2020-07-14,MS,28,NYT cases,37542,14,129,2020,28,2020-07-12,Jul,7,2020-07-01,Mississippi
2020-07-14,MS,28,COVID tracking positive tests,37542,14,129,2020,28,2020-07-12,Jul,7,2020-07-01,Mississippi
2020-07-14,MT,30,NYT cases,2038,14,129,2020,28,2020-07-12,Jul,7,2020-07-01,Montana
2020-07-14,MT,30,COVID tracking positive tests,1952,14,129,2020,28,2020-07-12,Jul,7,2020-07-01,Montana
2020-07-14,NC,37,NYT cases,89863,14,132,2020,28,2020-07-12,Jul,7,2020-07-01,North Carolina
2020-07-14,NC,37,COVID tracking positive tests,89484,14,132,2020,28,2020-07-12,Jul,7,2020-07-01,North Carolina
2020-07-14,ND,38,NYT cases,4497,14,129,2020,28,2020-07-12,Jul,7,2020-07-01,North Dakota
2020-07-14,ND,38,COVID tracking positive tests,4493,14,129,2020,28,2020-07-12,Jul,7,2020-07-01,North Dakota
2020-07-14,NE,31,NYT cases,21717,14,131,2020,28,2020-07-12,Jul,7,2020-07-01,Nebraska
2020-07-14,NE,31,COVID tracking positive tests,21399,14,131,2020,28,2020-07-12,Jul,7,2020-07-01,Nebraska
2020-07-14,NH,33,NYT cases,6091,14,132,2020,28,2020-07-12,Jul,7,2020-07-01,New Hampshire
2020-07-14,NH,33,COVID tracking positive tests,6068,14,132,2020,28,2020-07-12,Jul,7,2020-07-01,New Hampshire
2020-07-14,NJ,34,NYT cases,177862,14,131,2020,28,2020-07-12,Jul,7,2020-07-01,New Jersey
2020-07-14,NJ,34,COVID tracking positive tests,175915,14,131,2020,28,2020-07-12,Jul,7,2020-07-01,New Jersey
2020-07-14,NM,35,NYT cases,15514,14,130,2020,28,2020-07-12,Jul,7,2020-07-01,New Mexico
2020-07-14,NM,35,COVID tracking positive tests,15291,14,130,2020,28,2020-07-12,Jul,7,2020-07-01,New Mexico
2020-07-14,NV,32,NYT cases,29669,14,131,2020,28,2020-07-12,Jul,7,2020-07-01,Nevada
2020-07-14,NV,32,COVID tracking positive tests,29619,14,131,2020,28,2020-07-12,Jul,7,2020-07-01,Nevada
2020-07-14,NY,36,NYT cases,407875,14,132,2020,28,2020-07-12,Jul,7,2020-07-01,New York
2020-07-14,NY,36,COVID tracking positive tests,403175,14,132,2020,28,2020-07-12,Jul,7,2020-07-01,New York
2020-07-14,OH,39,NYT cases,67995,14,131,2020,28,2020-07-12,Jul,7,2020-07-01,Ohio
2020-07-14,OH,39,COVID tracking positive tests,67995,14,131,2020,28,2020-07-12,Jul,7,2020-07-01,Ohio
2020-07-14,OK,40,NYT cases,21738,14,129,2020,28,2020-07-12,Jul,7,2020-07-01,Oklahoma
2020-07-14,OK,40,COVID tracking positive tests,21738,14,129,2020,28,2020-07-12,Jul,7,2020-07-01,Oklahoma
2020-07-14,OR,41,NYT cases,12810,14,132,2020,28,2020-07-12,Jul,7,2020-07-01,Oregon
2020-07-14,OR,41,COVID tracking positive tests,12805,14,132,2020,28,2020-07-12,Jul,7,2020-07-01,Oregon
2020-07-14,PA,42,NYT cases,101360,14,130,2020,28,2020-07-12,Jul,7,2020-07-01,Pennsylvania
2020-07-14,PA,42,COVID tracking positive tests,96671,14,130,2020,28,2020-07-12,Jul,7,2020-07-01,Pennsylvania
2020-07-14,RI,44,NYT cases,17588,14,135,2020,28,2020-07-12,Jul,7,2020-07-01,Rhode Island
2020-07-14,RI,44,COVID tracking positive tests,17588,14,135,2020,28,2020-07-12,Jul,7,2020-07-01,Rhode Island
2020-07-14,SC,45,NYT cases,60389,14,132,2020,28,2020-07-12,Jul,7,2020-07-01,South Carolina
2020-07-14,SC,45,COVID tracking positive tests,60389,14,132,2020,28,2020-07-12,Jul,7,2020-07-01,South Carolina
2020-07-14,SD,46,NYT cases,7572,14,129,2020,28,2020-07-12,Jul,7,2020-07-01,South Dakota
2020-07-14,SD,46,COVID tracking positive tests,7572,14,129,2020,28,2020-07-12,Jul,7,2020-07-01,South Dakota
2020-07-14,TN,47,NYT cases,65412,14,131,2020,28,2020-07-12,Jul,7,2020-07-01,Tennessee
2020-07-14,TN,47,COVID tracking positive tests,66788,14,131,2020,28,2020-07-12,Jul,7,2020-07-01,Tennessee
2020-07-14,TX,48,NYT cases,284638,14,132,2020,28,2020-07-12,Jul,7,2020-07-01,Texas
2020-07-14,TX,48,COVID tracking positive tests,275058,14,132,2020,28,2020-07-12,Jul,7,2020-07-01,Texas
2020-07-14,UT,49,NYT cases,30774,14,129,2020,28,2020-07-12,Jul,7,2020-07-01,Utah
2020-07-14,UT,49,COVID tracking positive tests,30478,14,129,2020,28,2020-07-12,Jul,7,2020-07-01,Utah
2020-07-14,VA,51,NYT cases,72443,14,131,2020,28,2020-07-12,Jul,7,2020-07-01,Virginia
2020-07-14,VA,51,COVID tracking positive tests,72443,14,131,2020,28,2020-07-12,Jul,7,2020-07-01,Virginia
2020-07-14,VT,50,NYT cases,1305,14,130,2020,28,2020-07-12,Jul,7,2020-07-01,Vermont
2020-07-14,VT,50,COVID tracking positive tests,1305,14,130,2020,28,2020-07-12,Jul,7,2020-07-01,Vermont
2020-07-14,WA,53,NYT cases,44257,14,174,2020,28,2020-07-12,Jul,7,2020-07-01,Washington
2020-07-14,WA,53,COVID tracking positive tests,41757,14,174,2020,28,2020-07-12,Jul,7,2020-07-01,Washington
2020-07-14,WI,55,NYT cases,41516,14,132,2020,28,2020-07-12,Jul,7,2020-07-01,Wisconsin
2020-07-14,WI,55,COVID tracking positive tests,41349,14,132,2020,28,2020-07-12,Jul,7,2020-07-01,Wisconsin
2020-07-14,WV,54,NYT cases,4407,14,130,2020,28,2020-07-12,Jul,7,2020-07-01,West Virginia
2020-07-14,WV,54,COVID tracking positive tests,4407,14,130,2020,28,2020-07-12,Jul,7,2020-07-01,West Virginia
2020-07-14,WY,56,NYT cases,1951,14,129,2020,28,2020-07-12,Jul,7,2020-07-01,Wyoming
2020-07-14,WY,56,COVID tracking positive tests,1951,14,129,2020,28,2020-07-12,Jul,7,2020-07-01,Wyoming
2020-07-13,AK,02,NYT cases,1843,13,129,2020,28,2020-07-12,Jul,7,2020-07-01,Alaska
2020-07-13,AK,02,COVID tracking positive tests,1539,13,129,2020,28,2020-07-12,Jul,7,2020-07-01,Alaska
2020-07-13,AL,01,NYT cases,55545,13,128,2020,28,2020-07-12,Jul,7,2020-07-01,Alabama
2020-07-13,AL,01,COVID tracking positive tests,55545,13,128,2020,28,2020-07-12,Jul,7,2020-07-01,Alabama
2020-07-13,AR,05,NYT cases,28939,13,129,2020,28,2020-07-12,Jul,7,2020-07-01,Arkansas
2020-07-13,AR,05,COVID tracking positive tests,28939,13,129,2020,28,2020-07-12,Jul,7,2020-07-01,Arkansas
2020-07-13,AZ,04,NYT cases,123917,13,131,2020,28,2020-07-12,Jul,7,2020-07-01,Arizona
2020-07-13,AZ,04,COVID tracking positive tests,123824,13,131,2020,28,2020-07-12,Jul,7,2020-07-01,Arizona
2020-07-13,CA,06,NYT cases,336206,13,131,2020,28,2020-07-12,Jul,7,2020-07-01,California
2020-07-13,CA,06,COVID tracking positive tests,329162,13,131,2020,28,2020-07-12,Jul,7,2020-07-01,California
2020-07-13,CO,08,NYT cases,37303,13,130,2020,28,2020-07-12,Jul,7,2020-07-01,Colorado
2020-07-13,CO,08,COVID tracking positive tests,36913,13,130,2020,28,2020-07-12,Jul,7,2020-07-01,Colorado
2020-07-13,CT,09,NYT cases,47510,13,128,2020,28,2020-07-12,Jul,7,2020-07-01,Connecticut
2020-07-13,CT,09,COVID tracking positive tests,47510,13,128,2020,28,2020-07-12,Jul,7,2020-07-01,Connecticut
2020-07-13,DC,11,NYT cases,10906,13,130,2020,28,2020-07-12,Jul,7,2020-07-01,District of Columbia
2020-07-13,DC,11,COVID tracking positive tests,10906,13,130,2020,28,2020-07-12,Jul,7,2020-07-01,District of Columbia
2020-07-13,DE,10,NYT cases,12879,13,129,2020,28,2020-07-12,Jul,7,2020-07-01,Delaware
2020-07-13,DE,10,COVID tracking positive tests,12879,13,129,2020,28,2020-07-12,Jul,7,2020-07-01,Delaware
2020-07-13,FL,12,NYT cases,282427,13,131,2020,28,2020-07-12,Jul,7,2020-07-01,Florida
2020-07-13,FL,12,COVID tracking positive tests,282435,13,131,2020,28,2020-07-12,Jul,7,2020-07-01,Florida
2020-07-13,GA,13,NYT cases,111937,13,131,2020,28,2020-07-12,Jul,7,2020-07-01,Georgia
2020-07-13,GA,13,COVID tracking positive tests,120569,13,131,2020,28,2020-07-12,Jul,7,2020-07-01,Georgia
2020-07-13,HI,15,NYT cases,1222,13,128,2020,28,2020-07-12,Jul,7,2020-07-01,Hawaii
2020-07-13,HI,15,COVID tracking positive tests,1220,13,128,2020,28,2020-07-12,Jul,7,2020-07-01,Hawaii
2020-07-13,IA,19,NYT cases,35631,13,129,2020,28,2020-07-12,Jul,7,2020-07-01,Iowa
2020-07-13,IA,19,COVID tracking positive tests,35529,13,129,2020,28,2020-07-12,Jul,7,2020-07-01,Iowa
2020-07-13,ID,16,NYT cases,11531,13,128,2020,28,2020-07-12,Jul,7,2020-07-01,Idaho
2020-07-13,ID,16,COVID tracking positive tests,10902,13,128,2020,28,2020-07-12,Jul,7,2020-07-01,Idaho
2020-07-13,IL,17,NYT cases,156288,13,131,2020,28,2020-07-12,Jul,7,2020-07-01,Illinois
2020-07-13,IL,17,COVID tracking positive tests,155931,13,131,2020,28,2020-07-12,Jul,7,2020-07-01,Illinois
2020-07-13,IN,18,NYT cases,53327,13,129,2020,28,2020-07-12,Jul,7,2020-07-01,Indiana
2020-07-13,IN,18,COVID tracking positive tests,52037,13,129,2020,28,2020-07-12,Jul,7,2020-07-01,Indiana
2020-07-13,KS,20,NYT cases,20265,13,129,2020,28,2020-07-12,Jul,7,2020-07-01,Kansas
2020-07-13,KS,20,COVID tracking positive tests,20058,13,129,2020,28,2020-07-12,Jul,7,2020-07-01,Kansas
2020-07-13,KY,21,NYT cases,20127,13,129,2020,28,2020-07-12,Jul,7,2020-07-01,Kentucky
2020-07-13,KY,21,COVID tracking positive tests,19653,13,129,2020,28,2020-07-12,Jul,7,2020-07-01,Kentucky
2020-07-13,LA,22,NYT cases,79935,13,128,2020,28,2020-07-12,Jul,7,2020-07-01,Louisiana
2020-07-13,LA,22,COVID tracking positive tests,79827,13,128,2020,28,2020-07-12,Jul,7,2020-07-01,Louisiana
2020-07-13,MA,25,NYT cases,111827,13,123,2020,28,2020-07-12,Jul,7,2020-07-01,Massachusetts
2020-07-13,MA,25,COVID tracking positive tests,111827,13,123,2020,28,2020-07-12,Jul,7,2020-07-01,Massachusetts
2020-07-13,MD,24,NYT cases,74124,13,130,2020,28,2020-07-12,Jul,7,2020-07-01,Maryland
2020-07-13,MD,24,COVID tracking positive tests,73527,13,130,2020,28,2020-07-12,Jul,7,2020-07-01,Maryland
2020-07-13,ME,23,NYT cases,3558,13,128,2020,28,2020-07-12,Jul,7,2020-07-01,Maine
2020-07-13,ME,23,COVID tracking positive tests,3558,13,128,2020,28,2020-07-12,Jul,7,2020-07-01,Maine
2020-07-13,MI,26,NYT cases,77354,13,134,2020,28,2020-07-12,Jul,7,2020-07-01,Michigan
2020-07-13,MI,26,COVID tracking positive tests,77198,13,134,2020,28,2020-07-12,Jul,7,2020-07-01,Michigan
2020-07-13,MN,27,NYT cases,42810,13,129,2020,28,2020-07-12,Jul,7,2020-07-01,Minnesota
2020-07-13,MN,27,COVID tracking positive tests,42772,13,129,2020,28,2020-07-12,Jul,7,2020-07-01,Minnesota
2020-07-13,MO,29,NYT cases,29781,13,128,2020,28,2020-07-12,Jul,7,2020-07-01,Missouri
2020-07-13,MO,29,COVID tracking positive tests,27890,13,128,2020,28,2020-07-12,Jul,7,2020-07-01,Missouri
2020-07-13,MS,28,NYT cases,36680,13,128,2020,28,2020-07-12,Jul,7,2020-07-01,Mississippi
2020-07-13,MS,28,COVID tracking positive tests,36680,13,128,2020,28,2020-07-12,Jul,7,2020-07-01,Mississippi
2020-07-13,MT,30,NYT cases,1908,13,128,2020,28,2020-07-12,Jul,7,2020-07-01,Montana
2020-07-13,MT,30,COVID tracking positive tests,1843,13,128,2020,28,2020-07-12,Jul,7,2020-07-01,Montana
2020-07-13,NC,37,NYT cases,87750,13,131,2020,28,2020-07-12,Jul,7,2020-07-01,North Carolina
2020-07-13,NC,37,COVID tracking positive tests,87528,13,131,2020,28,2020-07-12,Jul,7,2020-07-01,North Carolina
2020-07-13,ND,38,NYT cases,4446,13,128,2020,28,2020-07-12,Jul,7,2020-07-01,North Dakota
2020-07-13,ND,38,COVID tracking positive tests,4442,13,128,2020,28,2020-07-12,Jul,7,2020-07-01,North Dakota
2020-07-13,NE,31,NYT cases,21444,13,130,2020,28,2020-07-12,Jul,7,2020-07-01,Nebraska
2020-07-13,NE,31,COVID tracking positive tests,21172,13,130,2020,28,2020-07-12,Jul,7,2020-07-01,Nebraska
2020-07-13,NH,33,NYT cases,6068,13,131,2020,28,2020-07-12,Jul,7,2020-07-01,New Hampshire
2020-07-13,NH,33,COVID tracking positive tests,6054,13,131,2020,28,2020-07-12,Jul,7,2020-07-01,New Hampshire
2020-07-13,NJ,34,NYT cases,177469,13,130,2020,28,2020-07-12,Jul,7,2020-07-01,New Jersey
2020-07-13,NJ,34,COVID tracking positive tests,175522,13,130,2020,28,2020-07-12,Jul,7,2020-07-01,New Jersey
2020-07-13,NM,35,NYT cases,15291,13,129,2020,28,2020-07-12,Jul,7,2020-07-01,New Mexico
2020-07-13,NM,35,COVID tracking positive tests,15028,13,129,2020,28,2020-07-12,Jul,7,2020-07-01,New Mexico
2020-07-13,NV,32,NYT cases,28597,13,130,2020,28,2020-07-12,Jul,7,2020-07-01,Nevada
2020-07-13,NV,32,COVID tracking positive tests,28515,13,130,2020,28,2020-07-12,Jul,7,2020-07-01,Nevada
2020-07-13,NY,36,NYT cases,406962,13,131,2020,28,2020-07-12,Jul,7,2020-07-01,New York
2020-07-13,NY,36,COVID tracking positive tests,402263,13,131,2020,28,2020-07-12,Jul,7,2020-07-01,New York
2020-07-13,OH,39,NYT cases,66853,13,130,2020,28,2020-07-12,Jul,7,2020-07-01,Ohio
2020-07-13,OH,39,COVID tracking positive tests,66853,13,130,2020,28,2020-07-12,Jul,7,2020-07-01,Ohio
2020-07-13,OK,40,NYT cases,20745,13,128,2020,28,2020-07-12,Jul,7,2020-07-01,Oklahoma
2020-07-13,OK,40,COVID tracking positive tests,20745,13,128,2020,28,2020-07-12,Jul,7,2020-07-01,Oklahoma
2020-07-13,OR,41,NYT cases,12438,13,131,2020,28,2020-07-12,Jul,7,2020-07-01,Oregon
2020-07-13,OR,41,COVID tracking positive tests,12438,13,131,2020,28,2020-07-12,Jul,7,2020-07-01,Oregon
2020-07-13,PA,42,NYT cases,100378,13,129,2020,28,2020-07-12,Jul,7,2020-07-01,Pennsylvania
2020-07-13,PA,42,COVID tracking positive tests,95742,13,129,2020,28,2020-07-12,Jul,7,2020-07-01,Pennsylvania
2020-07-13,RI,44,NYT cases,17487,13,134,2020,28,2020-07-12,Jul,7,2020-07-01,Rhode Island
2020-07-13,RI,44,COVID tracking positive tests,17487,13,134,2020,28,2020-07-12,Jul,7,2020-07-01,Rhode Island
2020-07-13,SC,45,NYT cases,58168,13,131,2020,28,2020-07-12,Jul,7,2020-07-01,South Carolina
2020-07-13,SC,45,COVID tracking positive tests,58168,13,131,2020,28,2020-07-12,Jul,7,2020-07-01,South Carolina
2020-07-13,SD,46,NYT cases,7524,13,128,2020,28,2020-07-12,Jul,7,2020-07-01,South Dakota
2020-07-13,SD,46,COVID tracking positive tests,7524,13,128,2020,28,2020-07-12,Jul,7,2020-07-01,South Dakota
2020-07-13,TN,47,NYT cases,63615,13,130,2020,28,2020-07-12,Jul,7,2020-07-01,Tennessee
2020-07-13,TN,47,COVID tracking positive tests,65274,13,130,2020,28,2020-07-12,Jul,7,2020-07-01,Tennessee
2020-07-13,TX,48,NYT cases,273732,13,131,2020,28,2020-07-12,Jul,7,2020-07-01,Texas
2020-07-13,TX,48,COVID tracking positive tests,264313,13,131,2020,28,2020-07-12,Jul,7,2020-07-01,Texas
2020-07-13,UT,49,NYT cases,30282,13,128,2020,28,2020-07-12,Jul,7,2020-07-01,Utah
2020-07-13,UT,49,COVID tracking positive tests,30030,13,128,2020,28,2020-07-12,Jul,7,2020-07-01,Utah
2020-07-13,VA,51,NYT cases,71642,13,130,2020,28,2020-07-12,Jul,7,2020-07-01,Virginia
2020-07-13,VA,51,COVID tracking positive tests,71642,13,130,2020,28,2020-07-12,Jul,7,2020-07-01,Virginia
2020-07-13,VT,50,NYT cases,1301,13,129,2020,28,2020-07-12,Jul,7,2020-07-01,Vermont
2020-07-13,VT,50,COVID tracking positive tests,1301,13,129,2020,28,2020-07-12,Jul,7,2020-07-01,Vermont
2020-07-13,WA,53,NYT cases,43538,13,173,2020,28,2020-07-12,Jul,7,2020-07-01,Washington
2020-07-13,WA,53,COVID tracking positive tests,40656,13,173,2020,28,2020-07-12,Jul,7,2020-07-01,Washington
2020-07-13,WI,55,NYT cases,40603,13,131,2020,28,2020-07-12,Jul,7,2020-07-01,Wisconsin
2020-07-13,WI,55,COVID tracking positive tests,40382,13,131,2020,28,2020-07-12,Jul,7,2020-07-01,Wisconsin
2020-07-13,WV,54,NYT cases,4313,13,129,2020,28,2020-07-12,Jul,7,2020-07-01,West Virginia
2020-07-13,WV,54,COVID tracking positive tests,4259,13,129,2020,28,2020-07-12,Jul,7,2020-07-01,West Virginia
2020-07-13,WY,56,NYT cases,1903,13,128,2020,28,2020-07-12,Jul,7,2020-07-01,Wyoming
2020-07-13,WY,56,COVID tracking positive tests,1862,13,128,2020,28,2020-07-12,Jul,7,2020-07-01,Wyoming
2020-07-12,AK,02,NYT cases,1772,12,128,2020,28,2020-07-12,Jul,7,2020-07-01,Alaska
2020-07-12,AK,02,COVID tracking positive tests,1479,12,128,2020,28,2020-07-12,Jul,7,2020-07-01,Alaska
2020-07-12,AL,01,NYT cases,53587,12,127,2020,28,2020-07-12,Jul,7,2020-07-01,Alabama
2020-07-12,AL,01,COVID tracking positive tests,53587,12,127,2020,28,2020-07-12,Jul,7,2020-07-01,Alabama
2020-07-12,AR,05,NYT cases,28367,12,128,2020,28,2020-07-12,Jul,7,2020-07-01,Arkansas
2020-07-12,AR,05,COVID tracking positive tests,28367,12,128,2020,28,2020-07-12,Jul,7,2020-07-01,Arkansas
2020-07-12,AZ,04,NYT cases,122479,12,130,2020,28,2020-07-12,Jul,7,2020-07-01,Arizona
2020-07-12,AZ,04,COVID tracking positive tests,122467,12,130,2020,28,2020-07-12,Jul,7,2020-07-01,Arizona
2020-07-12,CA,06,NYT cases,327676,12,130,2020,28,2020-07-12,Jul,7,2020-07-01,California
2020-07-12,CA,06,COVID tracking positive tests,320804,12,130,2020,28,2020-07-12,Jul,7,2020-07-01,California
2020-07-12,CO,08,NYT cases,36933,12,129,2020,28,2020-07-12,Jul,7,2020-07-01,Colorado
2020-07-12,CO,08,COVID tracking positive tests,36591,12,129,2020,28,2020-07-12,Jul,7,2020-07-01,Colorado
2020-07-12,CT,09,NYT cases,47287,12,127,2020,28,2020-07-12,Jul,7,2020-07-01,Connecticut
2020-07-12,CT,09,COVID tracking positive tests,47287,12,127,2020,28,2020-07-12,Jul,7,2020-07-01,Connecticut
2020-07-12,DC,11,NYT cases,10847,12,129,2020,28,2020-07-12,Jul,7,2020-07-01,District of Columbia
2020-07-12,DC,11,COVID tracking positive tests,10847,12,129,2020,28,2020-07-12,Jul,7,2020-07-01,District of Columbia
2020-07-12,DE,10,NYT cases,12804,12,128,2020,28,2020-07-12,Jul,7,2020-07-01,Delaware
2020-07-12,DE,10,COVID tracking positive tests,12804,12,128,2020,28,2020-07-12,Jul,7,2020-07-01,Delaware
2020-07-12,FL,12,NYT cases,269803,12,130,2020,28,2020-07-12,Jul,7,2020-07-01,Florida
2020-07-12,FL,12,COVID tracking positive tests,269811,12,130,2020,28,2020-07-12,Jul,7,2020-07-01,Florida
2020-07-12,GA,13,NYT cases,108389,12,130,2020,28,2020-07-12,Jul,7,2020-07-01,Georgia
2020-07-12,GA,13,COVID tracking positive tests,116926,12,130,2020,28,2020-07-12,Jul,7,2020-07-01,Georgia
2020-07-12,HI,15,NYT cases,1201,12,127,2020,28,2020-07-12,Jul,7,2020-07-01,Hawaii
2020-07-12,HI,15,COVID tracking positive tests,1200,12,127,2020,28,2020-07-12,Jul,7,2020-07-01,Hawaii
2020-07-12,IA,19,NYT cases,35410,12,128,2020,28,2020-07-12,Jul,7,2020-07-01,Iowa
2020-07-12,IA,19,COVID tracking positive tests,35071,12,128,2020,28,2020-07-12,Jul,7,2020-07-01,Iowa
2020-07-12,ID,16,NYT cases,10971,12,127,2020,28,2020-07-12,Jul,7,2020-07-01,Idaho
2020-07-12,ID,16,COVID tracking positive tests,10505,12,127,2020,28,2020-07-12,Jul,7,2020-07-01,Idaho
2020-07-12,IL,17,NYT cases,155355,12,130,2020,28,2020-07-12,Jul,7,2020-07-01,Illinois
2020-07-12,IL,17,COVID tracking positive tests,155048,12,130,2020,28,2020-07-12,Jul,7,2020-07-01,Illinois
2020-07-12,IN,18,NYT cases,52892,12,128,2020,28,2020-07-12,Jul,7,2020-07-01,Indiana
2020-07-12,IN,18,COVID tracking positive tests,51612,12,128,2020,28,2020-07-12,Jul,7,2020-07-01,Indiana
2020-07-12,KS,20,NYT cases,19295,12,128,2020,28,2020-07-12,Jul,7,2020-07-01,Kansas
2020-07-12,KS,20,COVID tracking positive tests,18611,12,128,2020,28,2020-07-12,Jul,7,2020-07-01,Kansas
2020-07-12,KY,21,NYT cases,19762,12,128,2020,28,2020-07-12,Jul,7,2020-07-01,Kentucky
2020-07-12,KY,21,COVID tracking positive tests,19389,12,128,2020,28,2020-07-12,Jul,7,2020-07-01,Kentucky
2020-07-12,LA,22,NYT cases,78230,12,127,2020,28,2020-07-12,Jul,7,2020-07-01,Louisiana
2020-07-12,LA,22,COVID tracking positive tests,78122,12,127,2020,28,2020-07-12,Jul,7,2020-07-01,Louisiana
2020-07-12,MA,25,NYT cases,111597,12,122,2020,28,2020-07-12,Jul,7,2020-07-01,Massachusetts
2020-07-12,MA,25,COVID tracking positive tests,111597,12,122,2020,28,2020-07-12,Jul,7,2020-07-01,Massachusetts
2020-07-12,MD,24,NYT cases,73705,12,129,2020,28,2020-07-12,Jul,7,2020-07-01,Maryland
2020-07-12,MD,24,COVID tracking positive tests,73109,12,129,2020,28,2020-07-12,Jul,7,2020-07-01,Maryland
2020-07-12,ME,23,NYT cases,3539,12,127,2020,28,2020-07-12,Jul,7,2020-07-01,Maine
2020-07-12,ME,23,COVID tracking positive tests,3539,12,127,2020,28,2020-07-12,Jul,7,2020-07-01,Maine
2020-07-12,MI,26,NYT cases,76936,12,133,2020,28,2020-07-12,Jul,7,2020-07-01,Michigan
2020-07-12,MI,26,COVID tracking positive tests,76776,12,133,2020,28,2020-07-12,Jul,7,2020-07-01,Michigan
2020-07-12,MN,27,NYT cases,42319,12,128,2020,28,2020-07-12,Jul,7,2020-07-01,Minnesota
2020-07-12,MN,27,COVID tracking positive tests,42281,12,128,2020,28,2020-07-12,Jul,7,2020-07-01,Minnesota
2020-07-12,MO,29,NYT cases,29173,12,127,2020,28,2020-07-12,Jul,7,2020-07-01,Missouri
2020-07-12,MO,29,COVID tracking positive tests,27443,12,127,2020,28,2020-07-12,Jul,7,2020-07-01,Missouri
2020-07-12,MS,28,NYT cases,36287,12,127,2020,28,2020-07-12,Jul,7,2020-07-01,Mississippi
2020-07-12,MS,28,COVID tracking positive tests,36287,12,127,2020,28,2020-07-12,Jul,7,2020-07-01,Mississippi
2020-07-12,MT,30,NYT cases,1758,12,127,2020,28,2020-07-12,Jul,7,2020-07-01,Montana
2020-07-12,MT,30,COVID tracking positive tests,1758,12,127,2020,28,2020-07-12,Jul,7,2020-07-01,Montana
2020-07-12,NC,37,NYT cases,85924,12,130,2020,28,2020-07-12,Jul,7,2020-07-01,North Carolina
2020-07-12,NC,37,COVID tracking positive tests,85701,12,130,2020,28,2020-07-12,Jul,7,2020-07-01,North Carolina
2020-07-12,ND,38,NYT cases,4338,12,127,2020,28,2020-07-12,Jul,7,2020-07-01,North Dakota
2020-07-12,ND,38,COVID tracking positive tests,4334,12,127,2020,28,2020-07-12,Jul,7,2020-07-01,North Dakota
2020-07-12,NE,31,NYT cases,21214,12,129,2020,28,2020-07-12,Jul,7,2020-07-01,Nebraska
2020-07-12,NE,31,COVID tracking positive tests,20998,12,129,2020,28,2020-07-12,Jul,7,2020-07-01,Nebraska
2020-07-12,NH,33,NYT cases,6054,12,130,2020,28,2020-07-12,Jul,7,2020-07-01,New Hampshire
2020-07-12,NH,33,COVID tracking positive tests,6024,12,130,2020,28,2020-07-12,Jul,7,2020-07-01,New Hampshire
