date,fips,state_name,state,Death Key,Death Value,day,days_elapsed,yr,week,week_year,month_lbl,month,floor_month
2020-03-07,42,Pennsylvania,PA,NYT deaths,0,7,1,2020,10,2020-03-01,Mar,3,2020-03-01
2020-03-07,42,Pennsylvania,PA,COVID tracking deaths,0,7,1,2020,10,2020-03-01,Mar,3,2020-03-01
2020-03-07,44,Rhode Island,RI,NYT deaths,0,7,6,2020,10,2020-03-01,Mar,3,2020-03-01
2020-03-07,44,Rhode Island,RI,COVID tracking deaths,0,7,6,2020,10,2020-03-01,Mar,3,2020-03-01
2020-03-07,45,South Carolina,SC,NYT deaths,0,7,3,2020,10,2020-03-01,Mar,3,2020-03-01
2020-03-07,45,South Carolina,SC,COVID tracking deaths,0,7,3,2020,10,2020-03-01,Mar,3,2020-03-01
2020-03-07,47,Tennessee,TN,NYT deaths,0,7,2,2020,10,2020-03-01,Mar,3,2020-03-01
2020-03-07,47,Tennessee,TN,COVID tracking deaths,0,7,2,2020,10,2020-03-01,Mar,3,2020-03-01
2020-03-07,48,Texas,TX,NYT deaths,0,7,3,2020,10,2020-03-01,Mar,3,2020-03-01
2020-03-07,48,Texas,TX,COVID tracking deaths,0,7,3,2020,10,2020-03-01,Mar,3,2020-03-01
2020-03-07,49,Utah,UT,NYT deaths,0,7,0,2020,10,2020-03-01,Mar,3,2020-03-01
2020-03-07,49,Utah,UT,COVID tracking deaths,0,7,0,2020,10,2020-03-01,Mar,3,2020-03-01
2020-03-07,50,Vermont,VT,NYT deaths,0,7,1,2020,10,2020-03-01,Mar,3,2020-03-01
2020-03-07,50,Vermont,VT,COVID tracking deaths,0,7,1,2020,10,2020-03-01,Mar,3,2020-03-01
2020-03-07,51,Virginia,VA,NYT deaths,0,7,2,2020,10,2020-03-01,Mar,3,2020-03-01
2020-03-07,51,Virginia,VA,COVID tracking deaths,0,7,2,2020,10,2020-03-01,Mar,3,2020-03-01
2020-03-07,53,Washington,WA,NYT deaths,16,7,45,2020,10,2020-03-01,Mar,3,2020-03-01
2020-03-07,53,Washington,WA,COVID tracking deaths,27,7,45,2020,10,2020-03-01,Mar,3,2020-03-01
2020-03-07,55,Wisconsin,WI,NYT deaths,0,7,3,2020,10,2020-03-01,Mar,3,2020-03-01
2020-03-07,55,Wisconsin,WI,COVID tracking deaths,0,7,3,2020,10,2020-03-01,Mar,3,2020-03-01
2020-03-08,04,Arizona,AZ,NYT deaths,0,8,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,04,Arizona,AZ,COVID tracking deaths,0,8,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,06,California,CA,NYT deaths,1,8,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,06,California,CA,COVID tracking deaths,0,8,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,08,Colorado,CO,NYT deaths,0,8,3,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,08,Colorado,CO,COVID tracking deaths,0,8,3,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,09,Connecticut,CT,NYT deaths,0,8,1,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,09,Connecticut,CT,COVID tracking deaths,0,8,1,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,11,District of Columbia,DC,NYT deaths,0,8,3,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,11,District of Columbia,DC,COVID tracking deaths,0,8,3,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,12,Florida,FL,NYT deaths,2,8,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,12,Florida,FL,COVID tracking deaths,0,8,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,13,Georgia,GA,NYT deaths,0,8,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,13,Georgia,GA,COVID tracking deaths,0,8,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,15,Hawaii,HI,NYT deaths,0,8,1,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,15,Hawaii,HI,COVID tracking deaths,0,8,1,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,17,Illinois,IL,NYT deaths,0,8,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,17,Illinois,IL,COVID tracking deaths,0,8,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,18,Indiana,IN,NYT deaths,0,8,2,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,18,Indiana,IN,COVID tracking deaths,0,8,2,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,19,Iowa,IA,NYT deaths,0,8,2,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,19,Iowa,IA,COVID tracking deaths,0,8,2,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,20,Kansas,KS,NYT deaths,0,8,2,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,20,Kansas,KS,COVID tracking deaths,0,8,2,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,21,Kentucky,KY,NYT deaths,0,8,2,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,21,Kentucky,KY,COVID tracking deaths,0,8,2,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,24,Maryland,MD,NYT deaths,0,8,3,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,24,Maryland,MD,COVID tracking deaths,0,8,3,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,27,Minnesota,MN,NYT deaths,0,8,2,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,27,Minnesota,MN,COVID tracking deaths,0,8,2,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,29,Missouri,MO,NYT deaths,0,8,1,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,29,Missouri,MO,COVID tracking deaths,0,8,1,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,31,Nebraska,NE,NYT deaths,0,8,3,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,31,Nebraska,NE,COVID tracking deaths,0,8,3,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,32,Nevada,NV,NYT deaths,0,8,3,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,32,Nevada,NV,COVID tracking deaths,0,8,3,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,33,New Hampshire,NH,NYT deaths,0,8,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,33,New Hampshire,NH,COVID tracking deaths,0,8,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,34,New Jersey,NJ,NYT deaths,0,8,3,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,34,New Jersey,NJ,COVID tracking deaths,0,8,3,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,36,New York,NY,NYT deaths,0,8,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,36,New York,NY,COVID tracking deaths,0,8,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,37,North Carolina,NC,NYT deaths,0,8,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,37,North Carolina,NC,COVID tracking deaths,0,8,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,40,Oklahoma,OK,NYT deaths,0,8,1,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,40,Oklahoma,OK,COVID tracking deaths,0,8,1,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,41,Oregon,OR,NYT deaths,0,8,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,41,Oregon,OR,COVID tracking deaths,0,8,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,42,Pennsylvania,PA,NYT deaths,0,8,2,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,42,Pennsylvania,PA,COVID tracking deaths,0,8,2,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,44,Rhode Island,RI,NYT deaths,0,8,7,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,44,Rhode Island,RI,COVID tracking deaths,0,8,7,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,45,South Carolina,SC,NYT deaths,0,8,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,45,South Carolina,SC,COVID tracking deaths,0,8,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,47,Tennessee,TN,NYT deaths,0,8,3,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,47,Tennessee,TN,COVID tracking deaths,0,8,3,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,48,Texas,TX,NYT deaths,0,8,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,48,Texas,TX,COVID tracking deaths,0,8,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,49,Utah,UT,NYT deaths,0,8,1,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,49,Utah,UT,COVID tracking deaths,0,8,1,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,50,Vermont,VT,NYT deaths,0,8,2,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,50,Vermont,VT,COVID tracking deaths,0,8,2,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,51,Virginia,VA,NYT deaths,0,8,3,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,51,Virginia,VA,COVID tracking deaths,0,8,3,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,53,Washington,WA,NYT deaths,19,8,46,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,53,Washington,WA,COVID tracking deaths,31,8,46,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,55,Wisconsin,WI,NYT deaths,0,8,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-08,55,Wisconsin,WI,COVID tracking deaths,0,8,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,04,Arizona,AZ,NYT deaths,0,9,5,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,04,Arizona,AZ,COVID tracking deaths,0,9,5,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,06,California,CA,NYT deaths,2,9,5,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,06,California,CA,COVID tracking deaths,0,9,5,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,08,Colorado,CO,NYT deaths,0,9,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,08,Colorado,CO,COVID tracking deaths,0,9,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,09,Connecticut,CT,NYT deaths,0,9,2,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,09,Connecticut,CT,COVID tracking deaths,0,9,2,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,11,District of Columbia,DC,NYT deaths,0,9,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,11,District of Columbia,DC,COVID tracking deaths,0,9,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,12,Florida,FL,NYT deaths,2,9,5,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,12,Florida,FL,COVID tracking deaths,0,9,5,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,13,Georgia,GA,NYT deaths,0,9,5,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,13,Georgia,GA,COVID tracking deaths,0,9,5,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,15,Hawaii,HI,NYT deaths,0,9,2,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,15,Hawaii,HI,COVID tracking deaths,0,9,2,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,17,Illinois,IL,NYT deaths,0,9,5,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,17,Illinois,IL,COVID tracking deaths,0,9,5,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,18,Indiana,IN,NYT deaths,0,9,3,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,18,Indiana,IN,COVID tracking deaths,0,9,3,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,19,Iowa,IA,NYT deaths,0,9,3,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,19,Iowa,IA,COVID tracking deaths,0,9,3,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,20,Kansas,KS,NYT deaths,0,9,3,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,20,Kansas,KS,COVID tracking deaths,0,9,3,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,21,Kentucky,KY,NYT deaths,0,9,3,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,21,Kentucky,KY,COVID tracking deaths,0,9,3,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,22,Louisiana,LA,NYT deaths,0,9,2,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,22,Louisiana,LA,COVID tracking deaths,0,9,2,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,24,Maryland,MD,NYT deaths,0,9,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,24,Maryland,MD,COVID tracking deaths,0,9,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,27,Minnesota,MN,NYT deaths,0,9,3,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,27,Minnesota,MN,COVID tracking deaths,0,9,3,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,29,Missouri,MO,NYT deaths,0,9,2,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,29,Missouri,MO,COVID tracking deaths,0,9,2,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,31,Nebraska,NE,NYT deaths,0,9,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,31,Nebraska,NE,COVID tracking deaths,0,9,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,32,Nevada,NV,NYT deaths,0,9,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,32,Nevada,NV,COVID tracking deaths,0,9,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,33,New Hampshire,NH,NYT deaths,0,9,5,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,33,New Hampshire,NH,COVID tracking deaths,0,9,5,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,34,New Jersey,NJ,NYT deaths,0,9,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,34,New Jersey,NJ,COVID tracking deaths,0,9,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,36,New York,NY,NYT deaths,0,9,5,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,36,New York,NY,COVID tracking deaths,0,9,5,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,37,North Carolina,NC,NYT deaths,0,9,5,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,37,North Carolina,NC,COVID tracking deaths,0,9,5,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,39,Ohio,OH,NYT deaths,0,9,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,39,Ohio,OH,COVID tracking deaths,0,9,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,40,Oklahoma,OK,NYT deaths,0,9,2,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,40,Oklahoma,OK,COVID tracking deaths,0,9,2,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,41,Oregon,OR,NYT deaths,0,9,5,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,41,Oregon,OR,COVID tracking deaths,0,9,5,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,42,Pennsylvania,PA,NYT deaths,0,9,3,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,42,Pennsylvania,PA,COVID tracking deaths,0,9,3,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,44,Rhode Island,RI,NYT deaths,0,9,8,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,44,Rhode Island,RI,COVID tracking deaths,0,9,8,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,45,South Carolina,SC,NYT deaths,0,9,5,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,45,South Carolina,SC,COVID tracking deaths,0,9,5,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,47,Tennessee,TN,NYT deaths,0,9,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,47,Tennessee,TN,COVID tracking deaths,0,9,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,48,Texas,TX,NYT deaths,0,9,5,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,48,Texas,TX,COVID tracking deaths,0,9,5,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,49,Utah,UT,NYT deaths,0,9,2,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,49,Utah,UT,COVID tracking deaths,0,9,2,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,50,Vermont,VT,NYT deaths,0,9,3,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,50,Vermont,VT,COVID tracking deaths,0,9,3,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,51,Virginia,VA,NYT deaths,0,9,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,51,Virginia,VA,COVID tracking deaths,0,9,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,53,Washington,WA,NYT deaths,22,9,47,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,53,Washington,WA,COVID tracking deaths,35,9,47,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,55,Wisconsin,WI,NYT deaths,0,9,5,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-09,55,Wisconsin,WI,COVID tracking deaths,0,9,5,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,04,Arizona,AZ,NYT deaths,0,10,6,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,04,Arizona,AZ,COVID tracking deaths,0,10,6,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,06,California,CA,NYT deaths,3,10,6,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,06,California,CA,COVID tracking deaths,0,10,6,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,08,Colorado,CO,NYT deaths,0,10,5,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,08,Colorado,CO,COVID tracking deaths,0,10,5,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,09,Connecticut,CT,NYT deaths,0,10,3,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,09,Connecticut,CT,COVID tracking deaths,0,10,3,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,11,District of Columbia,DC,NYT deaths,0,10,5,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,11,District of Columbia,DC,COVID tracking deaths,0,10,5,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,12,Florida,FL,NYT deaths,2,10,6,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,12,Florida,FL,COVID tracking deaths,0,10,6,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,13,Georgia,GA,NYT deaths,0,10,6,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,13,Georgia,GA,COVID tracking deaths,0,10,6,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,15,Hawaii,HI,NYT deaths,0,10,3,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,15,Hawaii,HI,COVID tracking deaths,0,10,3,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,17,Illinois,IL,NYT deaths,0,10,6,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,17,Illinois,IL,COVID tracking deaths,0,10,6,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,18,Indiana,IN,NYT deaths,0,10,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,18,Indiana,IN,COVID tracking deaths,0,10,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,19,Iowa,IA,NYT deaths,0,10,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,19,Iowa,IA,COVID tracking deaths,0,10,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,20,Kansas,KS,NYT deaths,0,10,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,20,Kansas,KS,COVID tracking deaths,0,10,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,21,Kentucky,KY,NYT deaths,0,10,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,21,Kentucky,KY,COVID tracking deaths,0,10,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,22,Louisiana,LA,NYT deaths,0,10,3,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,22,Louisiana,LA,COVID tracking deaths,0,10,3,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,24,Maryland,MD,NYT deaths,0,10,5,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,24,Maryland,MD,COVID tracking deaths,0,10,5,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,26,Michigan,MI,NYT deaths,0,10,9,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,26,Michigan,MI,COVID tracking deaths,0,10,9,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,27,Minnesota,MN,NYT deaths,0,10,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,27,Minnesota,MN,COVID tracking deaths,0,10,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,29,Missouri,MO,NYT deaths,0,10,3,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,29,Missouri,MO,COVID tracking deaths,0,10,3,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,31,Nebraska,NE,NYT deaths,0,10,5,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,31,Nebraska,NE,COVID tracking deaths,0,10,5,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,32,Nevada,NV,NYT deaths,0,10,5,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,32,Nevada,NV,COVID tracking deaths,0,10,5,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,33,New Hampshire,NH,NYT deaths,0,10,6,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,33,New Hampshire,NH,COVID tracking deaths,0,10,6,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,34,New Jersey,NJ,NYT deaths,1,10,5,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,34,New Jersey,NJ,COVID tracking deaths,0,10,5,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,36,New York,NY,NYT deaths,0,10,6,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,36,New York,NY,COVID tracking deaths,0,10,6,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,37,North Carolina,NC,NYT deaths,0,10,6,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,37,North Carolina,NC,COVID tracking deaths,0,10,6,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,39,Ohio,OH,NYT deaths,0,10,5,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,39,Ohio,OH,COVID tracking deaths,0,10,5,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,40,Oklahoma,OK,NYT deaths,0,10,3,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,40,Oklahoma,OK,COVID tracking deaths,0,10,3,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,41,Oregon,OR,NYT deaths,0,10,6,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,41,Oregon,OR,COVID tracking deaths,0,10,6,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,42,Pennsylvania,PA,NYT deaths,0,10,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,42,Pennsylvania,PA,COVID tracking deaths,0,10,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,44,Rhode Island,RI,NYT deaths,0,10,9,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,44,Rhode Island,RI,COVID tracking deaths,0,10,9,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,45,South Carolina,SC,NYT deaths,0,10,6,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,45,South Carolina,SC,COVID tracking deaths,0,10,6,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,46,South Dakota,SD,NYT deaths,1,10,3,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,46,South Dakota,SD,COVID tracking deaths,0,10,3,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,47,Tennessee,TN,NYT deaths,0,10,5,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,47,Tennessee,TN,COVID tracking deaths,0,10,5,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,48,Texas,TX,NYT deaths,0,10,6,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,48,Texas,TX,COVID tracking deaths,0,10,6,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,49,Utah,UT,NYT deaths,0,10,3,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,49,Utah,UT,COVID tracking deaths,0,10,3,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,50,Vermont,VT,NYT deaths,0,10,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,50,Vermont,VT,COVID tracking deaths,0,10,4,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,51,Virginia,VA,NYT deaths,0,10,5,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,51,Virginia,VA,COVID tracking deaths,0,10,5,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,53,Washington,WA,NYT deaths,24,10,48,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,53,Washington,WA,COVID tracking deaths,37,10,48,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,55,Wisconsin,WI,NYT deaths,0,10,6,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-10,55,Wisconsin,WI,COVID tracking deaths,0,10,6,2020,10,2020-03-08,Mar,3,2020-03-01
2020-03-11,04,Arizona,AZ,NYT deaths,0,11,7,2020,11,2020-03-08,Mar,3,2020-03-01
2020-03-11,04,Arizona,AZ,COVID tracking deaths,0,11,7,2020,11,2020-03-08,Mar,3,2020-03-01
2020-03-11,05,Arkansas,AR,NYT deaths,0,11,5,2020,11,2020-03-08,Mar,3,2020-03-01
2020-03-11,05,Arkansas,AR,COVID tracking deaths,0,11,5,2020,11,2020-03-08,Mar,3,2020-03-01
2020-03-11,06,California,CA,NYT deaths,4,11,7,2020,11,2020-03-08,Mar,3,2020-03-01
2020-03-11,06,California,CA,COVID tracking deaths,0,11,7,2020,11,2020-03-08,Mar,3,2020-03-01
2020-03-11,08,Colorado,CO,NYT deaths,0,11,6,2020,11,2020-03-08,Mar,3,2020-03-01
2020-03-11,08,Colorado,CO,COVID tracking deaths,0,11,6,2020,11,2020-03-08,Mar,3,2020-03-01
2020-03-11,09,Connecticut,CT,NYT deaths,0,11,4,2020,11,2020-03-08,Mar,3,2020-03-01
